,SalesOrderID,OrderDate,ShipDate
27104,70763,2014-04-16,2014-04-23
27105,70764,2014-04-16,2014-04-23
27106,70765,2014-04-16,2014-04-23
27107,70766,2014-04-16,2014-04-23
27108,70767,2014-04-16,2014-04-23
27109,70768,2014-04-16,2014-04-23
27110,70769,2014-04-16,2014-04-23
27111,70770,2014-04-16,2014-04-23
27112,70771,2014-04-16,2014-04-23
27113,70772,2014-04-16,2014-04-23
27114,70773,2014-04-16,2014-04-23
27115,70774,2014-04-16,2014-04-23
27116,70775,2014-04-16,2014-04-23
27117,70776,2014-04-16,2014-04-23
27118,70777,2014-04-16,2014-04-23
27119,70778,2014-04-16,2014-04-23
27120,70779,2014-04-16,2014-04-23
27121,70780,2014-04-16,2014-04-23
27122,70781,2014-04-16,2014-04-23
27123,70782,2014-04-16,2014-04-23
27124,70783,2014-04-16,2014-04-23
27125,70784,2014-04-16,2014-04-23
27126,70785,2014-04-16,2014-04-23
27127,70786,2014-04-16,2014-04-23
27128,70787,2014-04-16,2014-04-23
27129,70788,2014-04-16,2014-04-23
27130,70789,2014-04-16,2014-04-23
27131,70790,2014-04-16,2014-04-23
27132,70791,2014-04-16,2014-04-23
27133,70792,2014-04-16,2014-04-23
27134,70793,2014-04-16,2014-04-23
27135,70794,2014-04-16,2014-04-23
27136,70795,2014-04-16,2014-04-23
27137,70796,2014-04-16,2014-04-23
27138,70797,2014-04-16,2014-04-23
27139,70798,2014-04-16,2014-04-23
27140,70799,2014-04-16,2014-04-23
27141,70800,2014-04-16,2014-04-23
27142,70801,2014-04-16,2014-04-23
27143,70802,2014-04-16,2014-04-23
27144,70803,2014-04-16,2014-04-23
27145,70804,2014-04-16,2014-04-23
27146,70805,2014-04-16,2014-04-23
27147,70806,2014-04-16,2014-04-23
27148,70807,2014-04-16,2014-04-23
27149,70808,2014-04-16,2014-04-23
27150,70809,2014-04-16,2014-04-23
27151,70810,2014-04-16,2014-04-23
27152,70811,2014-04-16,2014-04-23
27153,70812,2014-04-16,2014-04-23
27154,70813,2014-04-16,2014-04-23
27155,70814,2014-04-16,2014-04-23
27156,70815,2014-04-16,2014-04-23
27157,70816,2014-04-16,2014-04-23
27158,70817,2014-04-16,2014-04-23
27159,70818,2014-04-16,2014-04-23
27160,70819,2014-04-16,2014-04-23
27161,70820,2014-04-16,2014-04-23
27162,70821,2014-04-16,2014-04-23
27163,70822,2014-04-16,2014-04-23
27164,70823,2014-04-17,2014-04-24
27165,70824,2014-04-17,2014-04-24
27166,70825,2014-04-17,2014-04-24
27167,70826,2014-04-17,2014-04-24
27168,70827,2014-04-17,2014-04-24
27169,70828,2014-04-17,2014-04-24
27170,70829,2014-04-17,2014-04-24
27171,70830,2014-04-17,2014-04-24
27172,70831,2014-04-17,2014-04-24
27173,70832,2014-04-17,2014-04-24
27174,70833,2014-04-17,2014-04-24
27175,70834,2014-04-17,2014-04-24
27176,70835,2014-04-17,2014-04-24
27177,70836,2014-04-17,2014-04-24
27178,70837,2014-04-17,2014-04-24
27179,70838,2014-04-17,2014-04-24
27180,70839,2014-04-17,2014-04-24
27181,70840,2014-04-17,2014-04-24
27182,70841,2014-04-17,2014-04-24
27183,70842,2014-04-17,2014-04-24
27184,70843,2014-04-17,2014-04-24
27185,70844,2014-04-17,2014-04-24
27186,70845,2014-04-17,2014-04-24
27187,70846,2014-04-17,2014-04-24
27188,70847,2014-04-17,2014-04-24
27189,70848,2014-04-17,2014-04-24
27190,70849,2014-04-17,2014-04-24
27191,70850,2014-04-17,2014-04-24
27192,70851,2014-04-17,2014-04-24
27193,70852,2014-04-17,2014-04-24
27194,70853,2014-04-17,2014-04-24
27195,70854,2014-04-17,2014-04-24
27196,70855,2014-04-17,2014-04-24
27197,70856,2014-04-17,2014-04-24
27198,70857,2014-04-17,2014-04-24
27199,70858,2014-04-17,2014-04-24
27200,70859,2014-04-17,2014-04-24
27201,70860,2014-04-17,2014-04-24
27202,70861,2014-04-17,2014-04-24
27203,70862,2014-04-17,2014-04-24
27204,70863,2014-04-17,2014-04-24
27205,70864,2014-04-17,2014-04-24
27206,70865,2014-04-17,2014-04-24
27207,70866,2014-04-17,2014-04-24
27208,70867,2014-04-17,2014-04-24
27209,70868,2014-04-17,2014-04-24
27210,70869,2014-04-17,2014-04-24
27211,70870,2014-04-17,2014-04-24
27212,70871,2014-04-17,2014-04-24
27213,70872,2014-04-17,2014-04-24
27214,70873,2014-04-18,2014-04-25
27215,70874,2014-04-18,2014-04-25
27216,70875,2014-04-18,2014-04-25
27217,70876,2014-04-18,2014-04-25
27218,70877,2014-04-18,2014-04-25
27219,70878,2014-04-18,2014-04-25
27220,70879,2014-04-18,2014-04-25
27221,70880,2014-04-18,2014-04-25
27222,70881,2014-04-18,2014-04-25
27223,70882,2014-04-18,2014-04-25
27224,70883,2014-04-18,2014-04-25
27225,70884,2014-04-18,2014-04-25
27226,70885,2014-04-18,2014-04-25
27227,70886,2014-04-18,2014-04-25
27228,70887,2014-04-18,2014-04-25
27229,70888,2014-04-18,2014-04-25
27230,70889,2014-04-18,2014-04-25
27231,70890,2014-04-18,2014-04-25
27232,70891,2014-04-18,2014-04-25
27233,70892,2014-04-18,2014-04-25
27234,70893,2014-04-18,2014-04-25
27235,70894,2014-04-18,2014-04-25
27236,70895,2014-04-18,2014-04-25
27237,70896,2014-04-18,2014-04-25
27238,70897,2014-04-18,2014-04-25
27239,70898,2014-04-18,2014-04-25
27240,70899,2014-04-18,2014-04-25
27241,70900,2014-04-18,2014-04-25
27242,70901,2014-04-18,2014-04-25
27243,70902,2014-04-18,2014-04-25
27244,70903,2014-04-18,2014-04-25
27245,70904,2014-04-18,2014-04-25
27246,70905,2014-04-18,2014-04-25
27247,70906,2014-04-18,2014-04-25
27248,70907,2014-04-18,2014-04-25
27249,70908,2014-04-18,2014-04-25
27250,70909,2014-04-18,2014-04-25
27251,70910,2014-04-18,2014-04-25
27252,70911,2014-04-18,2014-04-25
27253,70912,2014-04-18,2014-04-25
27254,70913,2014-04-18,2014-04-25
27255,70914,2014-04-18,2014-04-25
27256,70915,2014-04-18,2014-04-25
27257,70916,2014-04-18,2014-04-25
27258,70917,2014-04-18,2014-04-25
27259,70918,2014-04-18,2014-04-25
27260,70919,2014-04-18,2014-04-25
27261,70920,2014-04-18,2014-04-25
27262,70921,2014-04-18,2014-04-25
27263,70922,2014-04-18,2014-04-25
27264,70923,2014-04-18,2014-04-25
27265,70924,2014-04-18,2014-04-25
27266,70925,2014-04-18,2014-04-25
27267,70926,2014-04-18,2014-04-25
27268,70927,2014-04-18,2014-04-25
27269,70928,2014-04-18,2014-04-25
27270,70929,2014-04-18,2014-04-25
27271,70930,2014-04-18,2014-04-25
27272,70931,2014-04-18,2014-04-25
27273,70932,2014-04-18,2014-04-25
27274,70933,2014-04-18,2014-04-25
27275,70934,2014-04-18,2014-04-25
27276,70935,2014-04-18,2014-04-25
27277,70936,2014-04-18,2014-04-25
27278,70937,2014-04-18,2014-04-25
27279,70938,2014-04-18,2014-04-25
27280,70939,2014-04-18,2014-04-25
27281,70940,2014-04-18,2014-04-25
27282,70941,2014-04-19,2014-04-26
27283,70942,2014-04-19,2014-04-26
27284,70943,2014-04-19,2014-04-26
27285,70944,2014-04-19,2014-04-26
27286,70945,2014-04-19,2014-04-26
27287,70946,2014-04-19,2014-04-26
27288,70947,2014-04-19,2014-04-26
27289,70948,2014-04-19,2014-04-26
27290,70949,2014-04-19,2014-04-26
27291,70950,2014-04-19,2014-04-26
27292,70951,2014-04-19,2014-04-26
27293,70952,2014-04-19,2014-04-26
27294,70953,2014-04-19,2014-04-26
27295,70954,2014-04-19,2014-04-26
27296,70955,2014-04-19,2014-04-26
27297,70956,2014-04-19,2014-04-26
27298,70957,2014-04-19,2014-04-26
27299,70958,2014-04-19,2014-04-26
27300,70959,2014-04-19,2014-04-26
27301,70960,2014-04-19,2014-04-26
27302,70961,2014-04-19,2014-04-26
27303,70962,2014-04-19,2014-04-26
27304,70963,2014-04-19,2014-04-26
27305,70964,2014-04-19,2014-04-26
27306,70965,2014-04-19,2014-04-26
27307,70966,2014-04-19,2014-04-26
27308,70967,2014-04-19,2014-04-26
27309,70968,2014-04-19,2014-04-26
27310,70969,2014-04-19,2014-04-26
27311,70970,2014-04-19,2014-04-26
27312,70971,2014-04-19,2014-04-26
27313,70972,2014-04-19,2014-04-26
27314,70973,2014-04-19,2014-04-26
27315,70974,2014-04-19,2014-04-26
27316,70975,2014-04-19,2014-04-26
27317,70976,2014-04-19,2014-04-26
27318,70977,2014-04-19,2014-04-26
27319,70978,2014-04-19,2014-04-26
27320,70979,2014-04-19,2014-04-26
27321,70980,2014-04-19,2014-04-26
27322,70981,2014-04-19,2014-04-26
27323,70982,2014-04-19,2014-04-26
27324,70983,2014-04-19,2014-04-26
27325,70984,2014-04-19,2014-04-26
27326,70985,2014-04-19,2014-04-26
27327,70986,2014-04-19,2014-04-26
27328,70987,2014-04-19,2014-04-26
27329,70988,2014-04-19,2014-04-26
27330,70989,2014-04-19,2014-04-26
27331,70990,2014-04-19,2014-04-26
27332,70991,2014-04-19,2014-04-26
27333,70992,2014-04-19,2014-04-26
27334,70993,2014-04-19,2014-04-26
27335,70994,2014-04-19,2014-04-26
27336,70995,2014-04-19,2014-04-26
27337,70996,2014-04-19,2014-04-26
27338,70997,2014-04-19,2014-04-26
27339,70998,2014-04-19,2014-04-26
27340,70999,2014-04-19,2014-04-26
27341,71000,2014-04-19,2014-04-26
27342,71001,2014-04-19,2014-04-26
27343,71002,2014-04-19,2014-04-26
27344,71003,2014-04-19,2014-04-26
27345,71004,2014-04-19,2014-04-26
27346,71005,2014-04-19,2014-04-26
27347,71006,2014-04-19,2014-04-26
27348,71007,2014-04-19,2014-04-26
27349,71008,2014-04-19,2014-04-26
27350,71009,2014-04-19,2014-04-26
27351,71010,2014-04-19,2014-04-26
27352,71011,2014-04-19,2014-04-26
27353,71012,2014-04-19,2014-04-26
27354,71013,2014-04-19,2014-04-26
27355,71014,2014-04-19,2014-04-26
27356,71015,2014-04-19,2014-04-26
27357,71016,2014-04-19,2014-04-26
27358,71017,2014-04-19,2014-04-26
27359,71018,2014-04-19,2014-04-26
27360,71019,2014-04-19,2014-04-26
27361,71020,2014-04-19,2014-04-26
27362,71021,2014-04-19,2014-04-26
27363,71022,2014-04-19,2014-04-26
27364,71023,2014-04-19,2014-04-26
27365,71024,2014-04-20,2014-04-27
27366,71025,2014-04-20,2014-04-27
27367,71026,2014-04-20,2014-04-27
27368,71027,2014-04-20,2014-04-27
27369,71028,2014-04-20,2014-04-27
27370,71029,2014-04-20,2014-04-27
27371,71030,2014-04-20,2014-04-27
27372,71031,2014-04-20,2014-04-27
27373,71032,2014-04-20,2014-04-27
27374,71033,2014-04-20,2014-04-27
27375,71034,2014-04-20,2014-04-27
27376,71035,2014-04-20,2014-04-27
27377,71036,2014-04-20,2014-04-27
27378,71037,2014-04-20,2014-04-27
27379,71038,2014-04-20,2014-04-27
27380,71039,2014-04-20,2014-04-27
27381,71040,2014-04-20,2014-04-27
27382,71041,2014-04-20,2014-04-27
27383,71042,2014-04-20,2014-04-27
27384,71043,2014-04-20,2014-04-27
27385,71044,2014-04-20,2014-04-27
27386,71045,2014-04-20,2014-04-27
27387,71046,2014-04-20,2014-04-27
27388,71047,2014-04-20,2014-04-27
27389,71048,2014-04-20,2014-04-27
27390,71049,2014-04-20,2014-04-27
27391,71050,2014-04-20,2014-04-27
27392,71051,2014-04-20,2014-04-27
27393,71052,2014-04-20,2014-04-27
27394,71053,2014-04-20,2014-04-27
27395,71054,2014-04-20,2014-04-27
27396,71055,2014-04-20,2014-04-27
27397,71056,2014-04-20,2014-04-27
27398,71057,2014-04-20,2014-04-27
27399,71058,2014-04-20,2014-04-27
27400,71059,2014-04-20,2014-04-27
27401,71060,2014-04-20,2014-04-27
27402,71061,2014-04-20,2014-04-27
27403,71062,2014-04-20,2014-04-27
27404,71063,2014-04-20,2014-04-27
27405,71064,2014-04-20,2014-04-27
27406,71065,2014-04-20,2014-04-27
27407,71066,2014-04-20,2014-04-27
27408,71067,2014-04-20,2014-04-27
27409,71068,2014-04-20,2014-04-27
27410,71069,2014-04-20,2014-04-27
27411,71070,2014-04-20,2014-04-27
27412,71071,2014-04-20,2014-04-27
27413,71072,2014-04-20,2014-04-27
27414,71073,2014-04-20,2014-04-27
27415,71074,2014-04-20,2014-04-27
27416,71075,2014-04-20,2014-04-27
27417,71076,2014-04-20,2014-04-27
27418,71077,2014-04-20,2014-04-27
27419,71078,2014-04-20,2014-04-27
27420,71079,2014-04-20,2014-04-27
27421,71080,2014-04-20,2014-04-27
27422,71081,2014-04-20,2014-04-27
27423,71082,2014-04-20,2014-04-27
27424,71083,2014-04-20,2014-04-27
27425,71084,2014-04-20,2014-04-27
27426,71085,2014-04-20,2014-04-27
27427,71086,2014-04-20,2014-04-27
27428,71087,2014-04-20,2014-04-27
27429,71088,2014-04-20,2014-04-27
27430,71089,2014-04-20,2014-04-27
27431,71090,2014-04-20,2014-04-27
27432,71091,2014-04-20,2014-04-27
27433,71092,2014-04-20,2014-04-27
27434,71093,2014-04-21,2014-04-28
27435,71094,2014-04-21,2014-04-28
27436,71095,2014-04-21,2014-04-28
27437,71096,2014-04-21,2014-04-28
27438,71097,2014-04-21,2014-04-28
27439,71098,2014-04-21,2014-04-28
27440,71099,2014-04-21,2014-04-28
27441,71100,2014-04-21,2014-04-28
27442,71101,2014-04-21,2014-04-28
27443,71102,2014-04-21,2014-04-28
27444,71103,2014-04-21,2014-04-28
27445,71104,2014-04-21,2014-04-28
27446,71105,2014-04-21,2014-04-28
27447,71106,2014-04-21,2014-04-28
27448,71107,2014-04-21,2014-04-28
27449,71108,2014-04-21,2014-04-28
27450,71109,2014-04-21,2014-04-28
27451,71110,2014-04-21,2014-04-28
27452,71111,2014-04-21,2014-04-28
27453,71112,2014-04-21,2014-04-28
27454,71113,2014-04-21,2014-04-28
27455,71114,2014-04-21,2014-04-28
27456,71115,2014-04-21,2014-04-28
27457,71116,2014-04-21,2014-04-28
27458,71117,2014-04-21,2014-04-28
27459,71118,2014-04-21,2014-04-28
27460,71119,2014-04-21,2014-04-28
27461,71120,2014-04-21,2014-04-28
27462,71121,2014-04-21,2014-04-28
27463,71122,2014-04-21,2014-04-28
27464,71123,2014-04-21,2014-04-28
27465,71124,2014-04-21,2014-04-28
27466,71125,2014-04-21,2014-04-28
27467,71126,2014-04-21,2014-04-28
27468,71127,2014-04-21,2014-04-28
27469,71128,2014-04-21,2014-04-28
27470,71129,2014-04-21,2014-04-28
27471,71130,2014-04-21,2014-04-28
27472,71131,2014-04-21,2014-04-28
27473,71132,2014-04-21,2014-04-28
27474,71133,2014-04-21,2014-04-28
27475,71134,2014-04-21,2014-04-28
27476,71135,2014-04-21,2014-04-28
27477,71136,2014-04-21,2014-04-28
27478,71137,2014-04-21,2014-04-28
27479,71138,2014-04-21,2014-04-28
27480,71139,2014-04-21,2014-04-28
27481,71140,2014-04-21,2014-04-28
27482,71141,2014-04-21,2014-04-28
27483,71142,2014-04-21,2014-04-28
27484,71143,2014-04-21,2014-04-28
27485,71144,2014-04-21,2014-04-28
27486,71145,2014-04-21,2014-04-28
27487,71146,2014-04-21,2014-04-28
27488,71147,2014-04-21,2014-04-28
27489,71148,2014-04-21,2014-04-28
27490,71149,2014-04-21,2014-04-28
27491,71150,2014-04-21,2014-04-28
27492,71151,2014-04-21,2014-04-28
27493,71152,2014-04-22,2014-04-29
27494,71153,2014-04-22,2014-04-29
27495,71154,2014-04-22,2014-04-29
27496,71155,2014-04-22,2014-04-29
27497,71156,2014-04-22,2014-04-29
27498,71157,2014-04-22,2014-04-29
27499,71158,2014-04-22,2014-04-29
27500,71159,2014-04-22,2014-04-29
27501,71160,2014-04-22,2014-04-29
27502,71161,2014-04-22,2014-04-29
27503,71162,2014-04-22,2014-04-29
27504,71163,2014-04-22,2014-04-29
27505,71164,2014-04-22,2014-04-29
27506,71165,2014-04-22,2014-04-29
27507,71166,2014-04-22,2014-04-29
27508,71167,2014-04-22,2014-04-29
27509,71168,2014-04-22,2014-04-29
27510,71169,2014-04-22,2014-04-29
27511,71170,2014-04-22,2014-04-29
27512,71171,2014-04-22,2014-04-29
27513,71172,2014-04-22,2014-04-29
27514,71173,2014-04-22,2014-04-29
27515,71174,2014-04-22,2014-04-29
27516,71175,2014-04-22,2014-04-29
27517,71176,2014-04-22,2014-04-29
27518,71177,2014-04-22,2014-04-29
27519,71178,2014-04-22,2014-04-29
27520,71179,2014-04-22,2014-04-29
27521,71180,2014-04-22,2014-04-29
27522,71181,2014-04-22,2014-04-29
27523,71182,2014-04-22,2014-04-29
27524,71183,2014-04-22,2014-04-29
27525,71184,2014-04-22,2014-04-29
27526,71185,2014-04-22,2014-04-29
27527,71186,2014-04-22,2014-04-29
27528,71187,2014-04-22,2014-04-29
27529,71188,2014-04-22,2014-04-29
27530,71189,2014-04-22,2014-04-29
27531,71190,2014-04-22,2014-04-29
27532,71191,2014-04-22,2014-04-29
27533,71192,2014-04-22,2014-04-29
27534,71193,2014-04-22,2014-04-29
27535,71194,2014-04-22,2014-04-29
27536,71195,2014-04-22,2014-04-29
27537,71196,2014-04-22,2014-04-29
27538,71197,2014-04-22,2014-04-29
27539,71198,2014-04-22,2014-04-29
27540,71199,2014-04-22,2014-04-29
27541,71200,2014-04-22,2014-04-29
27542,71201,2014-04-22,2014-04-29
27543,71202,2014-04-22,2014-04-29
27544,71203,2014-04-22,2014-04-29
27545,71204,2014-04-22,2014-04-29
27546,71205,2014-04-22,2014-04-29
27547,71206,2014-04-22,2014-04-29
27548,71207,2014-04-22,2014-04-29
27549,71208,2014-04-22,2014-04-29
27550,71209,2014-04-22,2014-04-29
27551,71210,2014-04-22,2014-04-29
27552,71211,2014-04-22,2014-04-29
27553,71212,2014-04-22,2014-04-29
27554,71213,2014-04-22,2014-04-29
27555,71214,2014-04-22,2014-04-29
27556,71215,2014-04-22,2014-04-29
27557,71216,2014-04-22,2014-04-29
27558,71217,2014-04-22,2014-04-29
27559,71218,2014-04-22,2014-04-29
27560,71219,2014-04-22,2014-04-29
27561,71220,2014-04-23,2014-04-30
27562,71221,2014-04-23,2014-04-30
27563,71222,2014-04-23,2014-04-30
27564,71223,2014-04-23,2014-04-30
27565,71224,2014-04-23,2014-04-30
27566,71225,2014-04-23,2014-04-30
27567,71226,2014-04-23,2014-04-30
27568,71227,2014-04-23,2014-04-30
27569,71228,2014-04-23,2014-04-30
27570,71229,2014-04-23,2014-04-30
27571,71230,2014-04-23,2014-04-30
27572,71231,2014-04-23,2014-04-30
27573,71232,2014-04-23,2014-04-30
27574,71233,2014-04-23,2014-04-30
27575,71234,2014-04-23,2014-04-30
27576,71235,2014-04-23,2014-04-30
27577,71236,2014-04-23,2014-04-30
27578,71237,2014-04-23,2014-04-30
27579,71238,2014-04-23,2014-04-30
27580,71239,2014-04-23,2014-04-30
27581,71240,2014-04-23,2014-04-30
27582,71241,2014-04-23,2014-04-30
27583,71242,2014-04-23,2014-04-30
27584,71243,2014-04-23,2014-04-30
27585,71244,2014-04-23,2014-04-30
27586,71245,2014-04-23,2014-04-30
27587,71246,2014-04-23,2014-04-30
27588,71247,2014-04-23,2014-04-30
27589,71248,2014-04-23,2014-04-30
27590,71249,2014-04-23,2014-04-30
27591,71250,2014-04-23,2014-04-30
27592,71251,2014-04-23,2014-04-30
27593,71252,2014-04-23,2014-04-30
27594,71253,2014-04-23,2014-04-30
27595,71254,2014-04-23,2014-04-30
27596,71255,2014-04-23,2014-04-30
27597,71256,2014-04-23,2014-04-30
27598,71257,2014-04-23,2014-04-30
27599,71258,2014-04-23,2014-04-30
27600,71259,2014-04-23,2014-04-30
27601,71260,2014-04-23,2014-04-30
27602,71261,2014-04-23,2014-04-30
27603,71262,2014-04-23,2014-04-30
27604,71263,2014-04-23,2014-04-30
27605,71264,2014-04-23,2014-04-30
27606,71265,2014-04-23,2014-04-30
27607,71266,2014-04-23,2014-04-30
27608,71267,2014-04-23,2014-04-30
27609,71268,2014-04-23,2014-04-30
27610,71269,2014-04-23,2014-04-30
27611,71270,2014-04-23,2014-04-30
27612,71271,2014-04-23,2014-04-30
27613,71272,2014-04-23,2014-04-30
27614,71273,2014-04-23,2014-04-30
27615,71274,2014-04-23,2014-04-30
27616,71275,2014-04-23,2014-04-30
27617,71276,2014-04-23,2014-04-30
27618,71277,2014-04-23,2014-04-30
27619,71278,2014-04-23,2014-04-30
27620,71279,2014-04-23,2014-04-30
27621,71280,2014-04-23,2014-04-30
27622,71281,2014-04-23,2014-04-30
27623,71282,2014-04-24,2014-05-01
27624,71283,2014-04-24,2014-05-01
27625,71284,2014-04-24,2014-05-01
27626,71285,2014-04-24,2014-05-01
27627,71286,2014-04-24,2014-05-01
27628,71287,2014-04-24,2014-05-01
27629,71288,2014-04-24,2014-05-01
27630,71289,2014-04-24,2014-05-01
27631,71290,2014-04-24,2014-05-01
27632,71291,2014-04-24,2014-05-01
27633,71292,2014-04-24,2014-05-01
27634,71293,2014-04-24,2014-05-01
27635,71294,2014-04-24,2014-05-01
27636,71295,2014-04-24,2014-05-01
27637,71296,2014-04-24,2014-05-01
27638,71297,2014-04-24,2014-05-01
27639,71298,2014-04-24,2014-05-01
27640,71299,2014-04-24,2014-05-01
27641,71300,2014-04-24,2014-05-01
27642,71301,2014-04-24,2014-05-01
27643,71302,2014-04-24,2014-05-01
27644,71303,2014-04-24,2014-05-01
27645,71304,2014-04-24,2014-05-01
27646,71305,2014-04-24,2014-05-01
27647,71306,2014-04-24,2014-05-01
27648,71307,2014-04-24,2014-05-01
27649,71308,2014-04-24,2014-05-01
27650,71309,2014-04-24,2014-05-01
27651,71310,2014-04-24,2014-05-01
27652,71311,2014-04-24,2014-05-01
27653,71312,2014-04-24,2014-05-01
27654,71313,2014-04-24,2014-05-01
27655,71314,2014-04-24,2014-05-01
27656,71315,2014-04-24,2014-05-01
27657,71316,2014-04-24,2014-05-01
27658,71317,2014-04-24,2014-05-01
27659,71318,2014-04-24,2014-05-01
27660,71319,2014-04-24,2014-05-01
27661,71320,2014-04-24,2014-05-01
27662,71321,2014-04-24,2014-05-01
27663,71322,2014-04-24,2014-05-01
27664,71323,2014-04-24,2014-05-01
27665,71324,2014-04-24,2014-05-01
27666,71325,2014-04-24,2014-05-01
27667,71326,2014-04-24,2014-05-01
27668,71327,2014-04-24,2014-05-01
27669,71328,2014-04-24,2014-05-01
27670,71329,2014-04-24,2014-05-01
27671,71330,2014-04-24,2014-05-01
27672,71331,2014-04-24,2014-05-01
27673,71332,2014-04-24,2014-05-01
27674,71333,2014-04-24,2014-05-01
27675,71334,2014-04-24,2014-05-01
27676,71335,2014-04-24,2014-05-01
27677,71336,2014-04-24,2014-05-01
27678,71337,2014-04-24,2014-05-01
27679,71338,2014-04-24,2014-05-01
27680,71339,2014-04-24,2014-05-01
27681,71340,2014-04-24,2014-05-01
27682,71341,2014-04-24,2014-05-01
27683,71342,2014-04-24,2014-05-01
27684,71343,2014-04-24,2014-05-01
27685,71344,2014-04-24,2014-05-01
27686,71345,2014-04-24,2014-05-01
27687,71346,2014-04-24,2014-05-01
27688,71347,2014-04-24,2014-05-01
27689,71348,2014-04-24,2014-05-01
27690,71349,2014-04-24,2014-05-01
27691,71350,2014-04-24,2014-05-01
27692,71351,2014-04-25,2014-05-02
27693,71352,2014-04-25,2014-05-02
27694,71353,2014-04-25,2014-05-02
27695,71354,2014-04-25,2014-05-02
27696,71355,2014-04-25,2014-05-02
27697,71356,2014-04-25,2014-05-02
27698,71357,2014-04-25,2014-05-02
27699,71358,2014-04-25,2014-05-02
27700,71359,2014-04-25,2014-05-02
27701,71360,2014-04-25,2014-05-02
27702,71361,2014-04-25,2014-05-02
27703,71362,2014-04-25,2014-05-02
27704,71363,2014-04-25,2014-05-02
27705,71364,2014-04-25,2014-05-02
27706,71365,2014-04-25,2014-05-02
27707,71366,2014-04-25,2014-05-02
27708,71367,2014-04-25,2014-05-02
27709,71368,2014-04-25,2014-05-02
27710,71369,2014-04-25,2014-05-02
27711,71370,2014-04-25,2014-05-02
27712,71371,2014-04-25,2014-05-02
27713,71372,2014-04-25,2014-05-02
27714,71373,2014-04-25,2014-05-02
27715,71374,2014-04-25,2014-05-02
27716,71375,2014-04-25,2014-05-02
27717,71376,2014-04-25,2014-05-02
27718,71377,2014-04-25,2014-05-02
27719,71378,2014-04-25,2014-05-02
27720,71379,2014-04-25,2014-05-02
27721,71380,2014-04-25,2014-05-02
27722,71381,2014-04-25,2014-05-02
27723,71382,2014-04-25,2014-05-02
27724,71383,2014-04-25,2014-05-02
27725,71384,2014-04-25,2014-05-02
27726,71385,2014-04-25,2014-05-02
27727,71386,2014-04-25,2014-05-02
27728,71387,2014-04-25,2014-05-02
27729,71388,2014-04-25,2014-05-02
